score,legacy_quality_score,score_delta_vs_legacy,reward_landed,reward_best,stop_landed,trade_count,trades_per_month,max_drawdown_r,max_consecutive_losses,path_win_rate,proof,edge,ride,stability,viability,positive_cell_ratio,bars_per_signal,max_signal_run,trigger_indicator_count,indicator_ids,lookbacks,flags,run_id,candidate_name,artifact_dir,profile_path
75.0161,82.0709,-7.0548,12.0,12.5,0.12,214.0,5.954368391764052,0.9912,20.0,0.1215,0.999942,0.637698,0.406423,0.916821,0.999812,0.8128,1022.229,1.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_sw10_top_20260501T002428528554Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_sw10_top_20260501T002428528554Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\sw10_top.json
75.0161,82.0709,-7.0548,12.0,12.5,0.12,214.0,5.954368391764052,0.9912,20.0,0.1215,0.999942,0.637698,0.406423,0.916821,0.999812,0.8128,1022.229,1.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_sw10_top_20260501T003025764784Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_sw10_top_20260501T003025764784Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\sw10_top.json
75.0161,82.0709,-7.0548,12.0,12.5,0.12,214.0,5.954368391764052,0.9912,20.0,0.1215,0.999942,0.637698,0.406423,0.916821,0.999812,0.8128,1022.229,1.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_sw15_top_20260501T003520709888Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_sw15_top_20260501T003520709888Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\sw15_top.json
75.0161,82.0709,-7.0548,12.0,12.5,0.12,214.0,5.954368391764052,0.9912,20.0,0.1215,0.999942,0.637698,0.406423,0.916821,0.999812,0.8128,1022.229,1.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_sw15_top_20260501T003716833628Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_sw15_top_20260501T003716833628Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\sw15_top.json
75.0161,82.0709,-7.0548,12.0,12.5,0.12,214.0,5.954368391764052,0.9912,20.0,0.1215,0.999942,0.637698,0.406423,0.916821,0.999812,0.8128,1022.229,1.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_sw16_top_20260501T003914096486Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_sw16_top_20260501T003914096486Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\sw16_top.json
75.0161,82.0709,-7.0548,12.0,12.5,0.12,214.0,5.954368391764052,0.9912,20.0,0.1215,0.999942,0.637698,0.406423,0.916821,0.999812,0.8128,1022.229,1.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_sw16_top_20260501T004001703292Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_sw16_top_20260501T004001703292Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\sw16_top.json
75.0161,82.0709,-7.0548,12.0,12.5,0.12,214.0,5.954368391764052,0.9912,20.0,0.1215,0.999942,0.637698,0.406423,0.916821,0.999812,0.8128,1022.229,1.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_sw17_top_20260501T004150155679Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_sw17_top_20260501T004150155679Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\sw17_top.json
74.9482,60.9555,13.9927,6.0,12.5,0.16,33.0,0.9181969949916529,0.9751,9.0,0.1515,0.823339,0.76718,0.571452,0.781171,0.838698,0.4272,6629.3939,1.0,2.0,MOM_MEAN_REVERSION|CANDLESTICK_PATTERNS|CHAIKIN_AD_TREND|PRICE_RECLAIM_MA,1|1|1|1,thin_sample_lt_36|low_cadence_lt_2pm|win_rate_lt_20,20260430T230054735134Z-agentic-7018d0,eval_cand9_20260501T000459829797Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230054735134Z-agentic-7018d0\evals\eval_cand9_20260501T000459829797Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230054735134Z-agentic-7018d0\profiles\cand9.json
74.9482,60.9555,13.9927,6.0,12.5,0.16,33.0,0.9181969949916529,0.9751,9.0,0.1515,0.823339,0.76718,0.571452,0.781171,0.838698,0.4272,6629.3939,1.0,2.0,MOM_MEAN_REVERSION|CANDLESTICK_PATTERNS|CHAIKIN_AD_TREND|PRICE_RECLAIM_MA,1|1|1|1,thin_sample_lt_36|low_cadence_lt_2pm|win_rate_lt_20,20260430T230054735134Z-agentic-7018d0,eval_sw_cand9_top_20260501T000941075995Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230054735134Z-agentic-7018d0\evals\eval_sw_cand9_top_20260501T000941075995Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230054735134Z-agentic-7018d0\profiles\sw_cand9_top.json
74.9482,60.9555,13.9927,6.0,12.5,0.16,33.0,0.9181969949916529,0.9751,9.0,0.1515,0.823339,0.76718,0.571452,0.781171,0.838698,0.4272,6629.3939,1.0,2.0,MOM_MEAN_REVERSION|CANDLESTICK_PATTERNS|CHAIKIN_AD_TREND|PRICE_RECLAIM_MA,1|1|1|1,thin_sample_lt_36|low_cadence_lt_2pm|win_rate_lt_20,20260430T230054735134Z-agentic-7018d0,eval_cand9_20260501T000356141949Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230054735134Z-agentic-7018d0\evals\eval_cand9_20260501T000356141949Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230054735134Z-agentic-7018d0\profiles\cand9.json
74.6345,54.2963,20.3382,8.5,9.5,0.3,10.0,0.2782415136338342,0.9878,4.0,0.3,0.5702,0.939128,0.744695,0.914968,0.634692,0.7824,21876.7,1.0,1.0,MACD_HISTOGRAM_PIPS_TREND|STOCH_CROSSOVER|MA_SPREAD_TREND|MA_SPREAD_MEAN_REVERSION,1|1|5|1,thin_sample_lt_36|low_cadence_lt_2pm,20260501T004133832474Z-agentic-32d0fa,eval_candidate_20260501T004514693143Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T004133832474Z-agentic-32d0fa\evals\eval_candidate_20260501T004514693143Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T004133832474Z-agentic-32d0fa\profiles\candidate.json
74.0326,66.8363,7.1963,11.5,12.0,0.3,54.0,1.5025041736227045,2.917,26.0,0.1296,0.861874,0.870083,0.365956,0.941637,0.860592,0.4224,2026.4815,2.0,1.0,MINUS_DI_TREND|STOCHRSI_MEAN_REVERSION|STOCHRSI_CROSSBACK,1|1|1,high_r_10_plus|low_cadence_lt_2pm|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T005559178330Z-agentic-493aa1,eval_sw_tf_top_20260501T011354110909Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T005559178330Z-agentic-493aa1\evals\eval_sw_tf_top_20260501T011354110909Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T005559178330Z-agentic-493aa1\profiles\sw_tf_top.json
73.5347,75.8849,-2.3502,12.0,12.5,0.14,125.0,3.4780189204229273,1.4509,38.0,0.136,0.997617,0.709427,0.324417,0.93663,0.999812,0.7904,1749.12,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_leader_gbpjpy_final_20260501T003902981836Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_leader_gbpjpy_final_20260501T003902981836Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw13_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9944,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_cand3_20260501T000045830603Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_cand3_20260501T000045830603Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\cand3.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_cand3_20260501T000110991997Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_cand3_20260501T000110991997Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\cand3.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw6_top_20260501T000248257673Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw6_top_20260501T000248257673Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw6_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_cand5_eurusd_timef_20260501T000635400178Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_cand5_eurusd_timef_20260501T000635400178Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\cand5_eurusd_timef.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw8_top_20260501T000814281119Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw8_top_20260501T000814281119Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw8_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw9_gbpusd_top_20260501T000927338087Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw9_gbpusd_top_20260501T000927338087Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw9_gbpusd_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw10_top_20260501T001244090109Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw10_top_20260501T001244090109Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw10_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw11_top_20260501T001734475157Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw11_top_20260501T001734475157Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw11_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw12_top_20260501T002255531032Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw12_top_20260501T002255531032Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw12_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw13_top_20260501T002545645758Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw13_top_20260501T002545645758Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw13_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw14_top_20260501T002906126896Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw14_top_20260501T002906126896Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw14_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw12_top_20260501T002425202441Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw12_top_20260501T002425202441Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw12_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw13_top_20260501T002636191678Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw13_top_20260501T002636191678Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw13_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw14_top_20260501T003016158232Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw14_top_20260501T003016158232Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw14_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw14_top_20260501T003209670502Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw14_top_20260501T003209670502Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw14_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_leader_eurusd_36m_20260501T003458904850Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_leader_eurusd_36m_20260501T003458904850Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw13_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw15_top_20260501T003829999830Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw15_top_20260501T003829999830Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw15_top.json
73.2787,78.3848,-5.1061,9.5,10.5,0.26,177.0,4.9248747913188655,2.4891,37.0,0.1525,0.999728,0.688117,0.318058,0.965871,0.999812,0.912,1235.9887,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_sw15_top_20260501T003944837451Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw15_top_20260501T003944837451Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw15_top.json
73.0538,58.8091,14.2447,9.0,10.5,0.32,44.0,1.2242626599888704,2.5892,19.0,0.1591,0.87498,0.713726,0.421075,0.897134,0.881996,0.3728,4972.0455,2.0,1.0,ATR_VOLATILITY_FILTER|MFI_MEAN_REVERSION|OBV_TREND|WICK_REJECTION,1|1|1|1,low_cadence_lt_2pm|win_rate_lt_20|weak_ride_lt_45,20260501T002657136119Z-agentic-5fc358,eval_sw_local2_top_20260501T003017438212Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\evals\eval_sw_local2_top_20260501T003017438212Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\profiles\sw_local2_top.json
73.0538,58.8091,14.2447,9.0,10.5,0.32,44.0,1.2242626599888704,2.5892,19.0,0.1591,0.87498,0.713726,0.421075,0.897134,0.881996,0.3728,4972.0227,2.0,1.0,ATR_VOLATILITY_FILTER|MFI_MEAN_REVERSION|OBV_TREND|WICK_REJECTION,1|1|1|1,low_cadence_lt_2pm|win_rate_lt_20|weak_ride_lt_45,20260501T002657136119Z-agentic-5fc358,eval_cand2_20260501T002813760348Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\evals\eval_cand2_20260501T002813760348Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\profiles\cand2.json
72.8895,76.9391,-4.0496,11.5,12.5,0.38,163.0,4.535336672231497,2.7548,30.0,0.1227,0.999511,0.644548,0.332218,0.96148,0.999812,0.9824,1341.7362,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,high_r_10_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_leader_audusd_check_20260501T003341934802Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_leader_audusd_check_20260501T003341934802Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw13_top.json
72.7931,60.0268,12.7663,4.5,9.0,0.32,42.0,1.1686143572621035,0.9559,12.0,0.1429,0.68271,0.824347,0.541638,0.859163,0.780406,0.6176,20834.1667,1.0,1.0,BBANDS_POSITION_TREND|STOCHRSI_TREND|RSI_CROSSBACK,1|1|1,low_cadence_lt_2pm|win_rate_lt_20,20260430T230056484668Z-agentic-b481e1,eval_contrast_stochrsi_20260501T000829393545Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230056484668Z-agentic-b481e1\evals\eval_contrast_stochrsi_20260501T000829393545Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230056484668Z-agentic-b481e1\profiles\contrast_stochrsi.json
72.433,53.3073,19.1257,2.0,4.5,0.04,19.0,0.528658875904285,0.0,5.0,0.3684,0.743635,0.873048,0.646916,0.682665,0.695391,0.1488,34543.3158,7.0,0.0,MFI_TREND|PLUS_DI_TREND|ULTOSC_MEAN_REVERSION|MA_SPREAD_TREND,1|1|1|1,tiny_stop_le_0_06|thin_sample_lt_36|low_cadence_lt_2pm,20260430T234454261065Z-agentic-c237af,eval_cand6_20260430T235212719551Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234454261065Z-agentic-c237af\evals\eval_cand6_20260430T235212719551Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234454261065Z-agentic-c237af\profiles\cand6.json
71.7095,52.9493,18.7602,5.0,3.5,0.3,18.0,0.5008347245409015,0.7713,3.0,0.4444,0.739359,0.847882,0.732121,0.552988,0.747129,0.1904,12153.8333,1.0,2.0,CCI_MEAN_REVERSION|OBV_TREND|STOCHRSI_CROSSBACK|CHANNEL_REENTRY,1|1|3|1,thin_sample_lt_36|low_cadence_lt_2pm,20260430T234537381907Z-agentic-ae53b3,eval_sw3_top_20260430T235333252358Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw3_top_20260430T235333252358Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw3_top.json
71.7095,52.9493,18.7602,5.0,3.5,0.3,18.0,0.5008347245409015,0.7713,3.0,0.4444,0.739359,0.847882,0.732121,0.552988,0.747129,0.1904,12153.8333,1.0,2.0,CCI_MEAN_REVERSION|OBV_TREND|STOCHRSI_CROSSBACK|CHANNEL_REENTRY,1|1|3|1,thin_sample_lt_36|low_cadence_lt_2pm,20260430T234537381907Z-agentic-ae53b3,eval_sw4_top_20260430T235536149466Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw4_top_20260430T235536149466Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw4_top.json
