score,legacy_quality_score,score_delta_vs_legacy,reward_landed,reward_best,stop_landed,trade_count,trades_per_month,max_drawdown_r,max_consecutive_losses,path_win_rate,proof,edge,ride,stability,viability,positive_cell_ratio,bars_per_signal,max_signal_run,trigger_indicator_count,indicator_ids,lookbacks,flags,run_id,candidate_name,artifact_dir,profile_path
72.8895,76.9391,-4.0496,11.5,12.5,0.38,163.0,4.535336672231497,2.7548,30.0,0.1227,0.999511,0.644548,0.332218,0.96148,0.999812,0.9824,1341.7362,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,high_r_10_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_leader_audusd_check_20260501T003341934802Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_leader_audusd_check_20260501T003341934802Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw13_top.json
72.7931,60.0268,12.7663,4.5,9.0,0.32,42.0,1.1686143572621035,0.9559,12.0,0.1429,0.68271,0.824347,0.541638,0.859163,0.780406,0.6176,20834.1667,1.0,1.0,BBANDS_POSITION_TREND|STOCHRSI_TREND|RSI_CROSSBACK,1|1|1,low_cadence_lt_2pm|win_rate_lt_20,20260430T230056484668Z-agentic-b481e1,eval_contrast_stochrsi_20260501T000829393545Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230056484668Z-agentic-b481e1\evals\eval_contrast_stochrsi_20260501T000829393545Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230056484668Z-agentic-b481e1\profiles\contrast_stochrsi.json
72.433,53.3073,19.1257,2.0,4.5,0.04,19.0,0.528658875904285,0.0,5.0,0.3684,0.743635,0.873048,0.646916,0.682665,0.695391,0.1488,34543.3158,7.0,0.0,MFI_TREND|PLUS_DI_TREND|ULTOSC_MEAN_REVERSION|MA_SPREAD_TREND,1|1|1|1,tiny_stop_le_0_06|thin_sample_lt_36|low_cadence_lt_2pm,20260430T234454261065Z-agentic-c237af,eval_cand6_20260430T235212719551Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234454261065Z-agentic-c237af\evals\eval_cand6_20260430T235212719551Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234454261065Z-agentic-c237af\profiles\cand6.json
71.7095,52.9493,18.7602,5.0,3.5,0.3,18.0,0.5008347245409015,0.7713,3.0,0.4444,0.739359,0.847882,0.732121,0.552988,0.747129,0.1904,12153.8333,1.0,2.0,CCI_MEAN_REVERSION|OBV_TREND|STOCHRSI_CROSSBACK|CHANNEL_REENTRY,1|1|3|1,thin_sample_lt_36|low_cadence_lt_2pm,20260430T234537381907Z-agentic-ae53b3,eval_sw3_top_20260430T235333252358Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_sw3_top_20260430T235333252358Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw3_top.json
71.1927,83.8796,-12.6869,10.5,10.0,0.06,403.0,11.213132999443518,1.907,27.0,0.134,1.0,0.560111,0.351147,0.946992,0.981903,0.7472,1085.6749,3.0,1.0,MA_SPREAD_TREND|KELTNER_CHANNEL_MEAN_REVERSION|WICK_REJECTION,1|1|1,high_r_10_plus|tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230055660327Z-agentic-ac0c48,eval_cand_durability1_20260430T233709393211Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\evals\eval_cand_durability1_20260430T233709393211Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\profiles\cand_durability1.json
71.1256,75.207,-4.0814,11.0,11.0,0.2,147.0,4.090150250417363,0.954,23.0,0.1224,0.959491,0.55482,0.400011,0.854962,0.999812,0.5968,1488.2381,1.0,2.0,STOCH_CROSSOVER|ATR_VOLATILITY_FILTER|MFI_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T005200039265Z-agentic-f6e64f,eval_sw_mfi_top_20260501T005424071847Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T005200039265Z-agentic-f6e64f\evals\eval_sw_mfi_top_20260501T005424071847Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T005200039265Z-agentic-f6e64f\profiles\sw_mfi_top.json
71.0064,49.1878,21.8186,12.0,2.5,0.06,8.0,0.22259321090706735,0.8441,2.0,0.625,0.508613,0.94231,0.754328,0.836954,0.596545,0.4944,27346.25,1.0,1.0,CCI_TREND|MA_SPREAD_MEAN_REVERSION|WICK_REJECTION,1|1|1,high_r_10_plus|r_12_plus|tiny_stop_le_0_06|thin_sample_lt_36|low_cadence_lt_2pm,20260430T230050390397Z-agentic-7e9992,eval_cand15_20260430T231004775156Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230050390397Z-agentic-7e9992\evals\eval_cand15_20260430T231004775156Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230050390397Z-agentic-7e9992\profiles\cand15.json
71.0064,49.1878,21.8186,12.0,2.5,0.06,8.0,0.22259321090706735,0.8441,2.0,0.625,0.508613,0.94231,0.754328,0.836954,0.596545,0.4944,27346.25,1.0,1.0,ULTOSC_TREND|MA_SPREAD_MEAN_REVERSION|WICK_REJECTION,1|1|1,high_r_10_plus|r_12_plus|tiny_stop_le_0_06|thin_sample_lt_36|low_cadence_lt_2pm,20260430T230050390397Z-agentic-7e9992,eval_candidate_20260430T231111831546Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230050390397Z-agentic-7e9992\evals\eval_candidate_20260430T231111831546Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230050390397Z-agentic-7e9992\profiles\candidate.json
70.3477,50.8078,19.5399,12.0,12.5,0.14,9.0,0.25041736227045075,0.9452,6.0,0.2222,0.501059,0.91369,0.682058,0.895133,0.616386,0.808,24307.4444,1.0,1.0,MACD_HISTOGRAM_PIPS_TREND|STOCH_CROSSOVER|PLUS_DI_MEAN_REVERSION|MA_SPREAD_TREND,1|1|1|1,high_r_10_plus|r_12_plus|thin_sample_lt_36|low_cadence_lt_2pm,20260501T004133832474Z-agentic-32d0fa,eval_cand2_20260501T004605098561Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T004133832474Z-agentic-32d0fa\evals\eval_cand2_20260501T004605098561Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T004133832474Z-agentic-32d0fa\profiles\cand2.json
70.3437,79.823,-9.4793,9.0,9.5,0.34,232.0,6.455203116304953,2.1241,37.0,0.1466,0.999972,0.598264,0.296083,0.983876,0.988307,0.72,923.0844,2.0,2.0,ATR_VOLATILITY_FILTER|STOCHRSI_TREND|PRICE_RECLAIM_MA|WICK_REJECTION,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T005200039265Z-agentic-f6e64f,eval_cand3_20260501T005604810378Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T005200039265Z-agentic-f6e64f\evals\eval_cand3_20260501T005604810378Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T005200039265Z-agentic-f6e64f\profiles\cand3.json
70.3079,83.0811,-12.7732,11.0,11.0,0.3,341.0,9.488035614913747,1.7706,26.0,0.1114,0.982737,0.514983,0.347482,0.97706,0.999853,0.7488,2558.5702,1.0,2.0,MACD_CROSSOVER|CCI_TREND|MA_SPREAD_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_cand6_20260501T000306140528Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_cand6_20260501T000306140528Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\cand6.json
70.3002,51.3778,18.9224,9.5,4.5,0.34,13.0,0.36171396772398445,0.1862,3.0,0.5385,0.670162,0.972813,0.674039,0.599489,0.65179,0.2432,16828.2308,5.0,1.0,ADX|CANDLESTICK_PATTERNS|PLUS_DI_TREND|MA_SPREAD_MEAN_REVERSION,1|1|1|1,thin_sample_lt_36|low_cadence_lt_2pm,20260430T233710259953Z-agentic-a5d75f,eval_cand8_20260430T234031885515Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T233710259953Z-agentic-a5d75f\evals\eval_cand8_20260430T234031885515Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T233710259953Z-agentic-a5d75f\profiles\cand8.json
69.8632,72.1867,-2.3235,3.5,11.0,0.22,138.0,3.8397328881469117,2.186,26.0,0.1232,0.955779,0.560101,0.35529,0.885411,0.988307,0.4464,1585.029,2.0,1.0,ATR_VOLATILITY_FILTER|CHAIKIN_AD_MEAN_REVERSION|OBV_TREND|WICK_REJECTION,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T002657136119Z-agentic-5fc358,eval_cand10_usdcad_20260501T004302971100Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\evals\eval_cand10_usdcad_20260501T004302971100Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\profiles\cand10_usdcad.json
69.8632,72.1867,-2.3235,3.5,11.0,0.22,138.0,3.8397328881469117,2.186,26.0,0.1232,0.955779,0.560101,0.35529,0.885411,0.988307,0.4464,1585.029,2.0,1.0,ATR_VOLATILITY_FILTER|CHAIKIN_AD_MEAN_REVERSION|OBV_TREND|WICK_REJECTION,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T002657136119Z-agentic-5fc358,eval_sw_eurusd_thresh_top_20260501T010653585585Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\evals\eval_sw_eurusd_thresh_top_20260501T010653585585Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\profiles\sw_eurusd_thresh_top.json
68.773,77.0996,-8.3266,12.0,12.0,0.24,170.0,4.730105731775181,1.76,51.0,0.1176,0.989839,0.586273,0.268182,0.98873,0.999812,0.3712,1286.2294,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_leader_usdchf_final_20260501T004034425840Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_leader_usdchf_final_20260501T004034425840Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw13_top.json
68.2594,76.4966,-8.2372,11.5,8.0,0.38,245.0,6.816917084028938,1.749,31.0,0.1469,0.972239,0.457453,0.359556,0.926848,0.999812,0.6944,885.7045,1.0,2.0,MOM_TREND|CANDLESTICK_PATTERNS|MA_SPREAD_MEAN_REVERSION|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230054735134Z-agentic-7018d0,eval_cand7_20260430T235242920991Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230054735134Z-agentic-7018d0\evals\eval_cand7_20260430T235242920991Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230054735134Z-agentic-7018d0\profiles\cand7.json
68.0856,53.8214,14.2642,4.0,6.0,0.1,38.0,1.05731775180857,2.4756,10.0,0.2368,0.849222,0.676761,0.56727,0.531508,0.844346,0.1504,5758.0,3.0,1.0,MACD_HISTOGRAM_PIPS_TREND|STOCH_CROSSOVER|PLUS_DI_MEAN_REVERSION|MA_SPREAD_TREND,1|3|1|1,low_cadence_lt_2pm,20260501T004133832474Z-agentic-32d0fa,eval_sw12_top_usdjpy_20260501T012535407769Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T004133832474Z-agentic-32d0fa\evals\eval_sw12_top_usdjpy_20260501T012535407769Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T004133832474Z-agentic-32d0fa\profiles\sw12_top.json
68.0021,76.7841,-8.782,11.5,10.0,0.22,242.0,6.733444629938787,1.6731,36.0,0.124,0.972237,0.485286,0.325607,0.946741,0.999812,0.4512,896.6025,1.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_cand7_20260501T000407758819Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_cand7_20260501T000407758819Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\cand7.json
68.0021,76.7841,-8.782,11.5,10.0,0.22,242.0,6.733444629938787,1.6731,36.0,0.124,0.972237,0.485286,0.325607,0.946741,0.999812,0.4512,896.5943,1.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_sw10_top_20260501T002848411220Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_sw10_top_20260501T002848411220Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\sw10_top.json
67.7258,48.3804,19.3454,11.0,12.5,0.08,5.0,0.1391207568169171,0.8902,1.0,0.4,0.383096,0.99657,0.796387,0.895133,0.523533,0.6608,43760.4,1.0,1.0,ADOSC_TREND|STOCHF_MEAN_REVERSION|STOCHRSI_CROSSBACK,1|1|1,high_r_10_plus|thin_sample_lt_36|low_cadence_lt_2pm,20260430T230053877421Z-agentic-79f031,eval_cand6_20260430T230723291472Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_cand6_20260430T230723291472Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\cand6.json
67.541,47.5825,19.9585,12.0,12.5,0.04,7.0,0.19476905954368393,0.8553,3.0,0.2857,0.460321,0.967796,0.69013,0.795294,0.574823,0.5856,31252.4286,1.0,2.0,MA_CROSSOVER|MOM_TREND|STOCHRSI_MEAN_REVERSION|WICK_REJECTION,1|1|1|1,high_r_10_plus|r_12_plus|tiny_stop_le_0_06|thin_sample_lt_36|low_cadence_lt_2pm,20260430T230050390397Z-agentic-7e9992,eval_cand5_20260430T230357376740Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230050390397Z-agentic-7e9992\evals\eval_cand5_20260430T230357376740Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230050390397Z-agentic-7e9992\profiles\cand5.json
67.2842,74.1216,-6.8374,12.0,11.5,0.04,240.0,6.677796327212021,1.1981,25.0,0.1083,0.948729,0.518322,0.364402,0.776676,0.990837,0.2432,2734.7167,2.0,2.0,MOM_MEAN_REVERSION|CANDLESTICK_PATTERNS|MA_DISTANCE_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|r_12_plus|tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230054735134Z-agentic-7018d0,eval_sw_cand1_lb_top_20260430T232327923886Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230054735134Z-agentic-7018d0\evals\eval_sw_cand1_lb_top_20260430T232327923886Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230054735134Z-agentic-7018d0\profiles\sw_cand1_tp_top.json
66.536,62.8665,3.6695,1.5,6.0,0.08,126.0,3.5058430717863107,0.9642,31.0,0.2063,0.991576,0.560841,0.409293,0.579684,0.988307,0.2464,1736.5,2.0,1.0,ATR_VOLATILITY_FILTER|CHAIKIN_AD_MEAN_REVERSION|OBV_TREND|WICK_REJECTION,1|1|1|1,loss_streak_20_plus|weak_ride_lt_45,20260501T002657136119Z-agentic-5fc358,eval_cand11_eurgbp_20260501T004431497994Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\evals\eval_cand11_eurgbp_20260501T004431497994Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T002657136119Z-agentic-5fc358\profiles\cand11_eurgbp.json
66.0112,80.0225,-14.0113,7.5,8.0,0.08,387.0,10.767946577629383,1.7365,31.0,0.1473,1.0,0.443206,0.358282,0.840392,0.939238,0.3648,2261.1421,1.0,1.0,MOM_MEAN_REVERSION|ADOSC_MEAN_REVERSION|MA_SPREAD_TREND|PRICE_RECLAIM_MA,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230051139123Z-agentic-73e23c,eval_contrast1_20260501T003319622879Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230051139123Z-agentic-73e23c\evals\eval_contrast1_20260501T003319622879Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230051139123Z-agentic-73e23c\profiles\contrast1.json
65.8315,78.9107,-13.0792,9.5,6.0,0.06,634.0,17.640511964385087,1.6628,29.0,0.1782,1.0,0.39818,0.379176,0.834028,0.981903,0.704,690.0994,3.0,1.0,AROON_TREND|SAR_MEAN_REVERSION|MA_SPREAD_TREND|WICK_REJECTION,1|1|1|1,tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230055660327Z-agentic-ac0c48,eval_sw3_top_20260430T231018498501Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\evals\eval_sw3_top_20260430T231018498501Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\profiles\sw3_top.json
65.6497,69.4618,-3.8121,10.0,12.0,0.06,166.0,4.618809126321647,1.8973,48.0,0.1145,0.972546,0.563457,0.229412,0.970192,0.999812,0.744,1317.6687,1.0,1.0,AROON_TREND|PLUS_DI_TREND|MA_SLOPE_TREND|STOCHRSI_CROSSBACK,1|1|1|1,high_r_10_plus|tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234537381907Z-agentic-ae53b3,eval_leader_usdcad_final_20260501T003250165013Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\evals\eval_leader_usdcad_final_20260501T003250165013Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234537381907Z-agentic-ae53b3\profiles\sw13_top.json
65.5313,62.9948,2.5365,2.5,12.5,0.04,74.0,2.058987200890373,1.1625,31.0,0.1216,0.911033,0.638425,0.343229,0.619654,0.976934,0.2176,2955.4324,3.0,1.0,MACD_HISTOGRAM_PIPS_TREND|STOCH_CROSSOVER|PLUS_DI_MEAN_REVERSION|MA_SPREAD_TREND,1|3|1|1,tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T004133832474Z-agentic-32d0fa,eval_sw12_top_audusd_20260501T012654767263Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T004133832474Z-agentic-32d0fa\evals\eval_sw12_top_audusd_20260501T012654767263Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T004133832474Z-agentic-32d0fa\profiles\sw12_top.json
65.193,84.0203,-18.8273,6.5,7.0,0.48,645.0,17.946577629382304,1.6004,44.0,0.1612,1.0,0.431675,0.292522,0.943621,0.988307,0.464,333.4695,2.0,2.0,MACD_CROSSOVER|CHAIKIN_AD_TREND|STOCHRSI_CROSSBACK,1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230053877421Z-agentic-79f031,eval_cand5_20260430T230620256236Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_cand5_20260430T230620256236Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\cand5.json
65.1818,86.1094,-20.9276,12.0,12.5,0.22,456.0,12.687813021702839,1.6375,60.0,0.1075,1.0,0.545258,0.225543,0.956895,0.999853,0.7312,955.3035,1.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,high_r_10_plus|r_12_plus|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_cand3_20260430T234429918638Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_cand3_20260430T234429918638Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\cand3.json
64.9615,72.441,-7.4795,4.5,5.0,0.26,382.0,10.628825820812466,2.7578,21.0,0.1963,0.941212,0.353063,0.426832,0.890898,0.915494,0.4272,3409.2364,1.0,1.0,MINUS_DI_TREND|STOCHRSI_MEAN_REVERSION|STOCHRSI_CROSSBACK,1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260501T005559178330Z-agentic-493aa1,eval_sw_exploit_top_20260501T012820830063Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T005559178330Z-agentic-493aa1\evals\eval_sw_exploit_top_20260501T012820830063Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T005559178330Z-agentic-493aa1\profiles\sw_exploit_top.json
64.9376,46.6078,18.3298,11.0,11.5,0.04,10.0,0.2782415136338342,0.6658,3.0,0.2,0.497445,0.857635,0.659673,0.646461,0.634692,0.2496,21876.7,1.0,2.0,MA_CROSSOVER|STOCHRSI_MEAN_REVERSION|MA_SPREAD_MEAN_REVERSION|WICK_REJECTION,1|1|1|1,high_r_10_plus|tiny_stop_le_0_06|thin_sample_lt_36|low_cadence_lt_2pm,20260430T230050390397Z-agentic-7e9992,eval_cand13_20260430T230842881963Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230050390397Z-agentic-7e9992\evals\eval_cand13_20260430T230842881963Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230050390397Z-agentic-7e9992\profiles\cand13.json
64.3938,77.3407,-12.9469,7.0,4.5,0.4,1184.0,32.94379521424597,3.2176,27.0,0.2264,1.0,0.400172,0.400058,0.743041,0.930761,0.6608,184.8007,5.0,1.0,ADX|CANDLESTICK_PATTERNS|ULTOSC_MEAN_REVERSION,1|1|1,loss_streak_20_plus|weak_ride_lt_45,20260430T230048643818Z-agentic-07f883,eval_cand12_20260430T233450439554Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230048643818Z-agentic-07f883\evals\eval_cand12_20260430T233450439554Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230048643818Z-agentic-07f883\profiles\cand12.json
64.3848,76.9957,-12.6109,9.5,12.5,0.3,295.0,8.208124652198109,2.3662,35.0,0.0983,0.944838,0.451243,0.277859,0.934127,0.999812,0.4224,726.9236,1.0,2.0,MACD_CROSSOVER|CHAIKIN_AD_TREND|STOCHF_TREND|STOCHRSI_CROSSBACK,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230053877421Z-agentic-79f031,eval_cand21_20260430T234450760312Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\evals\eval_cand21_20260430T234450760312Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230053877421Z-agentic-79f031\profiles\cand21.json
64.3379,43.7644,20.5735,12.0,12.5,0.32,15.0,0.4173622704507513,0.9655,7.0,0.1333,0.483991,0.697788,0.645486,0.711882,0.710358,0.2368,14586.8,1.0,1.0,STOCH_CROSSOVER|MOM_MEAN_REVERSION|PLUS_DI_MEAN_REVERSION|SAR_TREND,1|1|1|1,high_r_10_plus|r_12_plus|thin_sample_lt_36|low_cadence_lt_2pm|win_rate_lt_20,20260501T011410480457Z-agentic-c80c39,eval_candidate_20260501T012509818625Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T011410480457Z-agentic-c80c39\evals\eval_candidate_20260501T012509818625Z,C:\repos\fuzzfolio-autoresearch\runs\20260501T011410480457Z-agentic-c80c39\profiles\cand9.json
63.789,78.6436,-14.8546,5.0,11.5,0.38,324.0,9.015025041736228,2.067,48.0,0.108,0.980618,0.471707,0.251131,0.93066,0.976934,0.8176,675.216,3.0,1.0,AROON_TREND|SAR_MEAN_REVERSION|MA_SPREAD_TREND|WICK_REJECTION,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230055660327Z-agentic-ac0c48,eval_cand1_20260430T230133739137Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\evals\eval_cand1_20260430T230133739137Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\profiles\cand1.json
62.7624,77.7546,-14.9922,4.5,12.5,0.04,310.0,8.625486922648859,0.9794,46.0,0.1032,0.989638,0.502315,0.269895,0.734445,0.988307,0.3616,705.6645,2.0,1.0,AROON_TREND|SAR_MEAN_REVERSION|MA_SPREAD_TREND|WICK_REJECTION,1|1|1|1,tiny_stop_le_0_06|loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T230055660327Z-agentic-ac0c48,eval_sw1_top_20260430T230437770405Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\evals\eval_sw1_top_20260430T230437770405Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T230055660327Z-agentic-ac0c48\profiles\sw1_top.json
61.8798,73.8391,-11.9593,9.5,10.0,0.26,302.0,8.402893711741793,1.7671,50.0,0.1159,0.931589,0.408499,0.265122,0.909898,0.988307,0.5136,724.5232,2.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_cand11_20260501T000906059597Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_cand11_20260501T000906059597Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\cand11.json
61.8798,73.8391,-11.9593,9.5,10.0,0.26,302.0,8.402893711741793,1.7671,50.0,0.1159,0.931589,0.408499,0.265122,0.909898,0.988307,0.5136,724.5166,2.0,2.0,MACD_CROSSOVER|CCI_TREND|SAR_TREND|PRICE_RECLAIM_MA,1|1|1|1,loss_streak_20_plus|win_rate_lt_20|weak_ride_lt_45,20260430T234209100828Z-agentic-cf3af2,eval_sw10_top_20260501T003214789634Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\evals\eval_sw10_top_20260501T003214789634Z,C:\repos\fuzzfolio-autoresearch\runs\20260430T234209100828Z-agentic-cf3af2\profiles\sw10_top.json
